unix_date,date,case_tool_54,failed,failed_tools
1548458258,2019-01-25 18:17:00,12,,
1548458387,2019-01-25 18:19:00,12,,
1548458515,2019-01-25 18:21:00,12,,
1548458642,2019-01-25 18:24:00,12,,
1548458771,2019-01-25 18:26:00,12,,
1548458899,2019-01-25 18:28:00,12,,
1548459027,2019-01-25 18:30:00,12,,
1548459156,2019-01-25 18:32:00,12,,
1548459283,2019-01-25 18:34:00,12,,
1548459411,2019-01-25 18:36:00,12,,
1548459540,2019-01-25 18:39:00,12,,
1548459667,2019-01-25 18:41:00,12,,
1548459796,2019-01-25 18:43:00,12,,
1548459924,2019-01-25 18:45:00,12,,
1548460052,2019-01-25 18:47:00,12,,
1548460180,2019-01-25 18:49:00,12,,
1548460308,2019-01-25 18:51:00,12,,
1548460436,2019-01-25 18:53:00,12,,
1548460564,2019-01-25 18:56:00,12,,
1548460692,2019-01-25 18:58:00,12,,
1548460820,2019-01-25 19:00:00,12,,
1548460948,2019-01-25 19:02:00,12,,
1548461076,2019-01-25 19:04:00,12,,
1548461204,2019-01-25 19:06:00,12,,
1548461333,2019-01-25 19:08:00,12,,
1548461461,2019-01-25 19:11:00,12,,
1548461589,2019-01-25 19:13:00,12,,
1548461717,2019-01-25 19:15:00,12,,
1548461845,2019-01-25 19:17:00,12,,
1548461973,2019-01-25 19:19:00,12,,
1548462101,2019-01-25 19:21:00,12,,
1548462229,2019-01-25 19:23:00,12,,
1548462357,2019-01-25 19:25:00,12,,
1548462485,2019-01-25 19:28:00,12,,
1548462614,2019-01-25 19:30:00,12,,
1548462741,2019-01-25 19:32:00,12,,
1548462870,2019-01-25 19:34:00,12,,
1548462998,2019-01-25 19:36:00,12,,
1548463127,2019-01-25 19:38:00,12,,
1548463254,2019-01-25 19:40:00,12,,
1548463383,2019-01-25 19:43:00,12,,
1548463510,2019-01-25 19:45:00,12,,
1548463638,2019-01-25 19:47:00,12,,
1548463766,2019-01-25 19:49:00,12,,
1548463894,2019-01-25 19:51:00,12,,
1548464023,2019-01-25 19:53:00,12,,
1548464151,2019-01-25 19:55:00,12,,
1548464279,2019-01-25 19:57:00,12,,
1548464407,2019-01-25 20:00:00,12,,
1548464535,2019-01-25 20:02:00,12,,
1548464663,2019-01-25 20:04:00,12,,
1548464791,2019-01-25 20:06:00,12,,
1548467300,2019-01-25 20:48:00,12,,
1548467428,2019-01-25 20:50:00,12,,
1548467557,2019-01-25 20:52:00,12,,
1548467685,2019-01-25 20:54:00,12,,
1548467812,2019-01-25 20:56:00,12,,
1548467940,2019-01-25 20:59:00,12,,
1548468068,2019-01-25 21:01:00,12,,
1548468197,2019-01-25 21:03:00,12,,
1548468325,2019-01-25 21:05:00,12,,
1548468454,2019-01-25 21:07:00,12,,
1548468581,2019-01-25 21:09:00,12,,
1548468710,2019-01-25 21:11:00,12,,
1548468838,2019-01-25 21:13:00,12,,
1548468966,2019-01-25 21:16:00,12,,
1548469094,2019-01-25 21:18:00,12,,
1548469223,2019-01-25 21:20:00,12,,
1548469535,2019-01-25 21:25:00,12,,
1548469663,2019-01-25 21:27:00,12,,
1548469790,2019-01-25 21:29:00,12,,
1548469919,2019-01-25 21:31:00,12,,
1548470046,2019-01-25 21:34:00,12,,
1548470175,2019-01-25 21:36:00,12,,
1548470303,2019-01-25 21:38:00,12,,
1548470430,2019-01-25 21:40:00,12,,
1548470558,2019-01-25 21:42:00,12,,
1548470686,2019-01-25 21:44:00,12,,
1548470814,2019-01-25 21:46:00,12,,
1548470942,2019-01-25 21:49:00,12,,
1548471070,2019-01-25 21:51:00,12,,
1548471198,2019-01-25 21:53:00,12,,
1548471325,2019-01-25 21:55:00,12,,
1548471453,2019-01-25 21:57:00,12,,
1548471582,2019-01-25 21:59:00,12,,
1548471710,2019-01-25 22:01:00,12,,
1548471838,2019-01-25 22:03:00,12,,
1548471966,2019-01-25 22:06:00,12,,
1548472093,2019-01-25 22:08:00,12,,
1548472221,2019-01-25 22:10:00,12,,
1548472349,2019-01-25 22:12:00,12,,
1548472477,2019-01-25 22:14:00,12,,
1548472605,2019-01-25 22:16:00,12,,
1548472733,2019-01-25 22:18:00,12,,
1548682247,2019-01-28 08:30:00,13,,
1548682375,2019-01-28 08:32:00,13,,
1548682503,2019-01-28 08:35:00,13,,
1548682630,2019-01-28 08:37:00,13,,
1548682759,2019-01-28 08:39:00,13,,
1548682887,2019-01-28 08:41:00,13,,
1548683015,2019-01-28 08:43:00,13,,
1548683143,2019-01-28 08:45:00,13,,
1548683270,2019-01-28 08:47:00,13,,
1548683399,2019-01-28 08:49:00,13,,
1548683526,2019-01-28 08:52:00,13,,
1548683655,2019-01-28 08:54:00,13,,
1548683783,2019-01-28 08:56:00,13,,
1548683911,2019-01-28 08:58:00,13,,
1548684039,2019-01-28 09:00:00,13,,
1548684167,2019-01-28 09:02:00,13,,
1548684295,2019-01-28 09:04:00,13,,
1548684423,2019-01-28 09:07:00,13,,
1548684551,2019-01-28 09:09:00,13,,
1548684679,2019-01-28 09:11:00,13,,
1548684807,2019-01-28 09:13:00,13,,
1548684935,2019-01-28 09:15:00,13,,
1548685063,2019-01-28 09:17:00,13,,
1548685192,2019-01-28 09:19:00,13,,
1548685320,2019-01-28 09:22:00,13,,
1548685447,2019-01-28 09:24:00,13,,
1548685576,2019-01-28 09:26:00,13,,
1548685704,2019-01-28 09:28:00,13,,
1548685832,2019-01-28 09:30:00,13,,
1548685959,2019-01-28 09:32:00,13,,
1548686088,2019-01-28 09:34:00,13,,
1548686216,2019-01-28 09:36:00,13,,
1548686344,2019-01-28 09:39:00,13,,
1548686472,2019-01-28 09:41:00,13,,
1548686600,2019-01-28 09:43:00,13,,
1548686728,2019-01-28 09:45:00,13,,
1548686856,2019-01-28 09:47:00,13,,
1548686984,2019-01-28 09:49:00,13,,
1548687112,2019-01-28 09:51:00,13,,
1548687241,2019-01-28 09:54:00,13,,
1548687369,2019-01-28 09:56:00,13,,
1548687497,2019-01-28 09:58:00,13,,
1548687625,2019-01-28 10:00:00,13,,
1548687753,2019-01-28 10:02:00,13,,
1548687880,2019-01-28 10:04:00,13,,
1548688008,2019-01-28 10:06:00,13,,
1548688136,2019-01-28 10:08:00,13,,
1548688265,2019-01-28 10:11:00,13,1,54
1548688393,2019-01-28 10:13:00,13,1,54
1548688521,2019-01-28 10:15:00,13,1,54
1548688649,2019-01-28 10:17:00,13,1,54
1548688777,2019-01-28 10:19:00,13,1,54
1548688905,2019-01-28 10:21:00,13,1,54
1548689032,2019-01-28 10:23:00,13,1,54
1548689161,2019-01-28 10:26:00,13,1,54
1548689288,2019-01-28 10:28:00,13,1,54
1548689417,2019-01-28 10:30:00,13,1,54
1548689545,2019-01-28 10:32:00,13,1,54
1548689673,2019-01-28 10:34:00,13,1,54
1548689801,2019-01-28 10:36:00,13,1,54
1548689929,2019-01-28 10:38:00,13,1,54
1548690057,2019-01-28 10:40:00,13,1,54
1548690618,2019-01-28 10:50:00,13,2,54
1548690836,2019-01-28 10:53:00,14,2,2 3 6 11 22 23 32 36 37 54 57 
1548690964,2019-01-28 10:56:00,14,,
1548691092,2019-01-28 10:58:00,14,,
1548691220,2019-01-28 11:00:00,14,,
1548691348,2019-01-28 11:02:00,14,,
1548691476,2019-01-28 11:04:00,14,,
1548691604,2019-01-28 11:06:00,14,,
1548691732,2019-01-28 11:08:00,14,,
1548691860,2019-01-28 11:11:00,14,,
1548691988,2019-01-28 11:13:00,14,,
1548692116,2019-01-28 11:15:00,14,,
1548692245,2019-01-28 11:17:00,14,,
1548692372,2019-01-28 11:19:00,14,,
1548692501,2019-01-28 11:21:00,14,,
1548692629,2019-01-28 11:23:00,14,,
1548692757,2019-01-28 11:25:00,14,,
1548692884,2019-01-28 11:28:00,14,,
1548693013,2019-01-28 11:30:00,14,,
1548693140,2019-01-28 11:32:00,14,,
1548693269,2019-01-28 11:34:00,14,,
1548693397,2019-01-28 11:36:00,14,,
1548693525,2019-01-28 11:38:00,14,,
1548693653,2019-01-28 11:40:00,14,,
1548693781,2019-01-28 11:43:00,14,,
1548693909,2019-01-28 11:45:00,14,,
1548694036,2019-01-28 11:47:00,14,,
1548694164,2019-01-28 11:49:00,14,,
1548694293,2019-01-28 11:51:00,14,,
1548694421,2019-01-28 11:53:00,14,,
1548694549,2019-01-28 11:55:00,14,,
1548694676,2019-01-28 11:57:00,14,,
1548694805,2019-01-28 12:00:00,14,,
1548694933,2019-01-28 12:02:00,14,,
1548695061,2019-01-28 12:04:00,14,,
1548695188,2019-01-28 12:06:00,14,,
1548695317,2019-01-28 12:08:00,14,,
1548695444,2019-01-28 12:10:00,14,,
1548695572,2019-01-28 12:12:00,14,,
1548695700,2019-01-28 12:15:00,14,,
1548695828,2019-01-28 12:17:00,14,,
1548695956,2019-01-28 12:19:00,14,,
1548696084,2019-01-28 12:21:00,14,,
1548696212,2019-01-28 12:23:00,14,,
1548696340,2019-01-28 12:25:00,14,,
1548696467,2019-01-28 12:27:00,14,,
1548696596,2019-01-28 12:29:00,14,,
1548696724,2019-01-28 12:32:00,14,,
1548696852,2019-01-28 12:34:00,14,,
1548696980,2019-01-28 12:36:00,14,,
1548697108,2019-01-28 12:38:00,14,,
1548697236,2019-01-28 12:40:00,14,,
1548697364,2019-01-28 12:42:00,14,,
1548697492,2019-01-28 12:44:00,14,,
1548697620,2019-01-28 12:47:00,14,,
1548697748,2019-01-28 12:49:00,14,,
1548697876,2019-01-28 12:51:00,14,,
1548698004,2019-01-28 12:53:00,14,,
1548698132,2019-01-28 12:55:00,14,,
1548698260,2019-01-28 12:57:00,14,,
1548698388,2019-01-28 12:59:00,14,,
1548698516,2019-01-28 13:01:00,14,,
1548698643,2019-01-28 13:04:00,14,,
1548698771,2019-01-28 13:06:00,14,,
1548698899,2019-01-28 13:08:00,14,,
1548699027,2019-01-28 13:10:00,14,,
1548699156,2019-01-28 13:12:00,14,,
1548699283,2019-01-28 13:14:00,14,,
1548699411,2019-01-28 13:16:00,14,,
1548699539,2019-01-28 13:18:00,14,,
1548699667,2019-01-28 13:21:00,14,,
1548699795,2019-01-28 13:23:00,14,,
1548699922,2019-01-28 13:25:00,14,,
1548700050,2019-01-28 13:27:00,14,,
1548700178,2019-01-28 13:29:00,14,,
1548700307,2019-01-28 13:31:00,14,,
1548700434,2019-01-28 13:33:00,14,,
1548700562,2019-01-28 13:36:00,14,,
1548700690,2019-01-28 13:38:00,14,,
1548700818,2019-01-28 13:40:00,14,,
1548700946,2019-01-28 13:42:00,14,,
1548701074,2019-01-28 13:44:00,14,,
1548701202,2019-01-28 13:46:00,14,,
1548701330,2019-01-28 13:48:00,14,,
1548701458,2019-01-28 13:50:00,14,,
1548701586,2019-01-28 13:53:00,14,,
1548701713,2019-01-28 13:55:00,14,,
1548701841,2019-01-28 13:57:00,14,,
1548701969,2019-01-28 13:59:00,14,,
1548702097,2019-01-28 14:01:00,14,,
1548702523,2019-01-28 14:08:00,14,,
1548702651,2019-01-28 14:10:00,14,,
1548702779,2019-01-28 14:12:00,14,,
1548702907,2019-01-28 14:15:00,14,,
1548703036,2019-01-28 14:17:00,14,,
1548703164,2019-01-28 14:19:00,14,,
1548703291,2019-01-28 14:21:00,14,,
1548703419,2019-01-28 14:23:00,14,,
1548703547,2019-01-28 14:25:00,14,,
1548703676,2019-01-28 14:27:00,14,,
1548703803,2019-01-28 14:30:00,14,,
1548703931,2019-01-28 14:32:00,14,,
1548704059,2019-01-28 14:34:00,14,,
1548704187,2019-01-28 14:36:00,14,,
1548704315,2019-01-28 14:38:00,14,,
1548704443,2019-01-28 14:40:00,14,,
1548704571,2019-01-28 14:42:00,14,,
1548704699,2019-01-28 14:44:00,14,,
1548704827,2019-01-28 14:47:00,14,,
1548704955,2019-01-28 14:49:00,14,,
1548705083,2019-01-28 14:51:00,14,,
1548705211,2019-01-28 14:53:00,14,,
1548705339,2019-01-28 14:55:00,14,,
1548705467,2019-01-28 14:57:00,14,,
1548705595,2019-01-28 14:59:00,14,,
1548705723,2019-01-28 15:02:00,14,,
1548705851,2019-01-28 15:04:00,14,,
1548705979,2019-01-28 15:06:00,14,,
1548706107,2019-01-28 15:08:00,14,,
1548706234,2019-01-28 15:10:00,14,,
1548706362,2019-01-28 15:12:00,14,,
1548706490,2019-01-28 15:14:00,14,,
1548706619,2019-01-28 15:16:00,14,,
1548706747,2019-01-28 15:19:00,14,,
1548706874,2019-01-28 15:21:00,14,,
1548707002,2019-01-28 15:23:00,14,,
1548707130,2019-01-28 15:25:00,14,,
1548707258,2019-01-28 15:27:00,14,,
1548707386,2019-01-28 15:29:00,14,,
1548707514,2019-01-28 15:31:00,14,,
1548707641,2019-01-28 15:34:00,14,,
1548707769,2019-01-28 15:36:00,14,,
1548707898,2019-01-28 15:38:00,14,,
1548708025,2019-01-28 15:40:00,14,,
1548708153,2019-01-28 15:42:00,14,,
1548708281,2019-01-28 15:44:00,14,,
1548708409,2019-01-28 15:46:00,14,,
1548708537,2019-01-28 15:48:00,14,,
1548708665,2019-01-28 15:51:00,14,,
1548708793,2019-01-28 15:53:00,14,,
1548708921,2019-01-28 15:55:00,14,,
1548709049,2019-01-28 15:57:00,14,,
1548709177,2019-01-28 15:59:00,14,,
1548709305,2019-01-28 16:01:00,14,,
1548709433,2019-01-28 16:03:00,14,,
1548709561,2019-01-28 16:06:00,14,,
1548709689,2019-01-28 16:08:00,14,,
1548709816,2019-01-28 16:10:00,14,,
1548709944,2019-01-28 16:12:00,14,,
1548710072,2019-01-28 16:14:00,14,,
1548710201,2019-01-28 16:16:00,14,,
1548710328,2019-01-28 16:18:00,14,,
1548710456,2019-01-28 16:20:00,14,,
1548710588,2019-01-28 16:23:00,14,,
1548710715,2019-01-28 16:25:00,14,,
1548710843,2019-01-28 16:27:00,14,,
1548710971,2019-01-28 16:29:00,14,,
1548711099,2019-01-28 16:31:00,14,,
1548711227,2019-01-28 16:33:00,14,,
1548711355,2019-01-28 16:35:00,14,,
1548711483,2019-01-28 16:38:00,14,,
1548711611,2019-01-28 16:40:00,14,,
1548711739,2019-01-28 16:42:00,14,,
1548711867,2019-01-28 16:44:00,14,,
1548711995,2019-01-28 16:46:00,14,,
1548712123,2019-01-28 16:48:00,14,,
1548712251,2019-01-28 16:50:00,14,,
1548712379,2019-01-28 16:52:00,14,,
1548712506,2019-01-28 16:55:00,14,,
1548712635,2019-01-28 16:57:00,14,,
1548712762,2019-01-28 16:59:00,14,,
1548712890,2019-01-28 17:01:00,14,,
1548713018,2019-01-28 17:03:00,14,,
1548713146,2019-01-28 17:05:00,14,,
1548713274,2019-01-28 17:07:00,14,,
1548713402,2019-01-28 17:10:00,14,,
1548713530,2019-01-28 17:12:00,14,,
1548713658,2019-01-28 17:14:00,14,,
1548713786,2019-01-28 17:16:00,14,,
1548713913,2019-01-28 17:18:00,14,,
1548714312,2019-01-28 17:25:00,14,,
1548715766,2019-01-28 17:49:00,14,,
1548715894,2019-01-28 17:51:00,14,,
1548716022,2019-01-28 17:53:00,14,,
1548716150,2019-01-28 17:55:00,14,,
1548716278,2019-01-28 17:57:00,14,,
1548716406,2019-01-28 18:00:00,14,,
1548716534,2019-01-28 18:02:00,14,,
1548716662,2019-01-28 18:04:00,14,,
1548716790,2019-01-28 18:06:00,14,,
1548716918,2019-01-28 18:08:00,14,,
1548717046,2019-01-28 18:10:00,14,,
1548717175,2019-01-28 18:12:00,14,,
1548717302,2019-01-28 18:15:00,14,,
1548717431,2019-01-28 18:17:00,14,,
1548717558,2019-01-28 18:19:00,14,,
1548717687,2019-01-28 18:21:00,14,,
1548717815,2019-01-28 18:23:00,14,,
1548717943,2019-01-28 18:25:00,14,,
1548718070,2019-01-28 18:27:00,14,,
1548718198,2019-01-28 18:29:00,14,,
1548718326,2019-01-28 18:32:00,14,,
1548718455,2019-01-28 18:34:00,14,,
1548718583,2019-01-28 18:36:00,14,,
1548718710,2019-01-28 18:38:00,14,,
1548718838,2019-01-28 18:40:00,14,,
1548718966,2019-01-28 18:42:00,14,,
1548719094,2019-01-28 18:44:00,14,,
1548719222,2019-01-28 18:47:00,14,,
1548719350,2019-01-28 18:49:00,14,,
1548719478,2019-01-28 18:51:00,14,,
1548719606,2019-01-28 18:53:00,14,,
1548719734,2019-01-28 18:55:00,14,,
1548719862,2019-01-28 18:57:00,14,,
1548719989,2019-01-28 18:59:00,14,,
1548720117,2019-01-28 19:01:00,14,,
1548720245,2019-01-28 19:04:00,14,,
1548720373,2019-01-28 19:06:00,14,,
1548720501,2019-01-28 19:08:00,14,,
1548720629,2019-01-28 19:10:00,14,,
1548720757,2019-01-28 19:12:00,14,,
1548720885,2019-01-28 19:14:00,14,,
1548721013,2019-01-28 19:16:00,14,,
1548721141,2019-01-28 19:19:00,14,,
1548721268,2019-01-28 19:21:00,14,,
1548721396,2019-01-28 19:23:00,14,,
1548721524,2019-01-28 19:25:00,14,,
1548721653,2019-01-28 19:27:00,14,,
1548721781,2019-01-28 19:29:00,14,,
1548721909,2019-01-28 19:31:00,14,,
1548722036,2019-01-28 19:33:00,14,,
1548722164,2019-01-28 19:36:00,14,,
1548722310,2019-01-28 19:38:00,14,,
1548722438,2019-01-28 19:40:00,14,,
1548722565,2019-01-28 19:42:00,14,,
1548722693,2019-01-28 19:44:00,14,,
1548722821,2019-01-28 19:47:00,14,,
1548722949,2019-01-28 19:49:00,14,,
1548723077,2019-01-28 19:51:00,14,,
1548723205,2019-01-28 19:53:00,14,,
1548723333,2019-01-28 19:55:00,14,,
1548723462,2019-01-28 19:57:00,14,,
1548723589,2019-01-28 19:59:00,14,,
1548723718,2019-01-28 20:01:00,14,,
1548725680,2019-01-28 20:34:00,14,,
1548725809,2019-01-28 20:36:00,14,,
1548725937,2019-01-28 20:38:00,14,,
1548726065,2019-01-28 20:41:00,14,,
1548726193,2019-01-28 20:43:00,14,,
1548726322,2019-01-28 20:45:00,14,,
1548726449,2019-01-28 20:47:00,14,,
1548726578,2019-01-28 20:49:00,14,,
1548726706,2019-01-28 20:51:00,14,,
1548726833,2019-01-28 20:53:00,14,,
1548726961,2019-01-28 20:56:00,14,,
1548727090,2019-01-28 20:58:00,14,,
1548727218,2019-01-28 21:00:00,14,,
1548727346,2019-01-28 21:02:00,14,,
1548727473,2019-01-28 21:04:00,14,,
1548727602,2019-01-28 21:06:00,14,,
1548727730,2019-01-28 21:08:00,14,,
1548727858,2019-01-28 21:10:00,14,,
1548727986,2019-01-28 21:13:00,14,,
1548728114,2019-01-28 21:15:00,14,,
1548728242,2019-01-28 21:17:00,14,,
1548728370,2019-01-28 21:19:00,14,,
1548728498,2019-01-28 21:21:00,14,,
1548728626,2019-01-28 21:23:00,14,,
1548728754,2019-01-28 21:25:00,14,,
1548728881,2019-01-28 21:28:00,14,,
1548729241,2019-01-28 21:34:00,14,,
1548729369,2019-01-28 21:36:00,14,,
1548729497,2019-01-28 21:38:00,14,,
1548729625,2019-01-28 21:40:00,14,,
1548729753,2019-01-28 21:42:00,14,,
1548729881,2019-01-28 21:44:00,14,,
1548730009,2019-01-28 21:46:00,14,,
1548730137,2019-01-28 21:48:00,14,,
1548730265,2019-01-28 21:51:00,14,,
1548730393,2019-01-28 21:53:00,14,,
1548730521,2019-01-28 21:55:00,14,,
1548730649,2019-01-28 21:57:00,14,,
1548730777,2019-01-28 21:59:00,14,,
1548730905,2019-01-28 22:01:00,14,,
1548731034,2019-01-28 22:03:00,14,,
1548731161,2019-01-28 22:06:00,14,,
1548731289,2019-01-28 22:08:00,14,,
1548731417,2019-01-28 22:10:00,14,,
1548731545,2019-01-28 22:12:00,14,,
1548731673,2019-01-28 22:14:00,14,,
1548731801,2019-01-28 22:16:00,14,,
1548731928,2019-01-28 22:18:00,14,,
1548732057,2019-01-28 22:20:00,14,,
1548732184,2019-01-28 22:23:00,14,,
1548732312,2019-01-28 22:25:00,14,,
1548732440,2019-01-28 22:27:00,14,,
1548732569,2019-01-28 22:29:00,14,,
1548732696,2019-01-28 22:31:00,14,,
1548732825,2019-01-28 22:33:00,14,,
1548732952,2019-01-28 22:35:00,14,,
1548733080,2019-01-28 22:38:00,14,,
1548733208,2019-01-28 22:40:00,14,,
1548788710,2019-01-29 14:05:00,15,1,54
1548788827,2019-01-29 14:07:00,15,1,54
1548788990,2019-01-29 14:09:00,15,2,54
1548789369,2019-01-29 14:16:00,16,,
1548789487,2019-01-29 14:18:00,16,,
1548789604,2019-01-29 14:20:00,16,,
1548789721,2019-01-29 14:22:00,16,,
1548789838,2019-01-29 14:23:00,16,,
1548789955,2019-01-29 14:25:00,16,,
1548790072,2019-01-29 14:27:00,16,,
1548790189,2019-01-29 14:29:00,16,,
1548790305,2019-01-29 14:31:00,16,,
1548790422,2019-01-29 14:33:00,16,,
1548790539,2019-01-29 14:35:00,16,,
1548790656,2019-01-29 14:37:00,16,,
1548790774,2019-01-29 14:39:00,16,,
1548790891,2019-01-29 14:41:00,16,,
1548791008,2019-01-29 14:43:00,16,,
1548791125,2019-01-29 14:45:00,16,,
1548791242,2019-01-29 14:47:00,16,,
1548791359,2019-01-29 14:49:00,16,,
1548791476,2019-01-29 14:51:00,16,,
1548791593,2019-01-29 14:53:00,16,,
1548791710,2019-01-29 14:55:00,16,,
1548791826,2019-01-29 14:57:00,16,,
1548791944,2019-01-29 14:59:00,16,,
1548792061,2019-01-29 15:01:00,16,,
1548792178,2019-01-29 15:02:00,16,,
1548792294,2019-01-29 15:04:00,16,,
1548792412,2019-01-29 15:06:00,16,,
1548792528,2019-01-29 15:08:00,16,,
1548792645,2019-01-29 15:10:00,16,,
1548792762,2019-01-29 15:12:00,16,,
1548792879,2019-01-29 15:14:00,16,,
1548792996,2019-01-29 15:16:00,16,,
1548793113,2019-01-29 15:18:00,16,,
1548793230,2019-01-29 15:20:00,16,,
1548793347,2019-01-29 15:22:00,16,,
1548793464,2019-01-29 15:24:00,16,,
1548793581,2019-01-29 15:26:00,16,,
1548793698,2019-01-29 15:28:00,16,,
1548793815,2019-01-29 15:30:00,16,,
1548793932,2019-01-29 15:32:00,16,,
1548794048,2019-01-29 15:34:00,16,,
1548794165,2019-01-29 15:36:00,16,,
1548794283,2019-01-29 15:38:00,16,,
1548794399,2019-01-29 15:39:00,16,,
1548794516,2019-01-29 15:41:00,16,,
1548794633,2019-01-29 15:43:00,16,,
1548794750,2019-01-29 15:45:00,16,,
1548794867,2019-01-29 15:47:00,16,,
1548794984,2019-01-29 15:49:00,16,,
1548795101,2019-01-29 15:51:00,16,,
1548795218,2019-01-29 15:53:00,16,,
1548795335,2019-01-29 15:55:00,16,,
1548795452,2019-01-29 15:57:00,16,,
1548795569,2019-01-29 15:59:00,16,,
1548795686,2019-01-29 16:01:00,16,,
1548795803,2019-01-29 16:03:00,16,,
1548795919,2019-01-29 16:05:00,16,,
1548796036,2019-01-29 16:07:00,16,,
1548796153,2019-01-29 16:09:00,16,,
1548796270,2019-01-29 16:11:00,16,,
1548796387,2019-01-29 16:13:00,16,,
1548796586,2019-01-29 16:16:00,16,9,2 6 8 22 32 54 
1548796703,2019-01-29 16:18:00,16,,
1548796820,2019-01-29 16:20:00,16,,
1548796940,2019-01-29 16:22:00,16,,
1548797057,2019-01-29 16:24:00,16,,
1548797174,2019-01-29 16:26:00,16,,
1548797291,2019-01-29 16:28:00,16,,
1548797408,2019-01-29 16:30:00,16,,
1548797524,2019-01-29 16:32:00,16,,
1548797642,2019-01-29 16:34:00,16,,
1548797758,2019-01-29 16:35:00,16,,
1548797875,2019-01-29 16:37:00,16,,
1548797992,2019-01-29 16:39:00,16,,
1548798110,2019-01-29 16:41:00,16,,
1548798226,2019-01-29 16:43:00,16,,
1548798343,2019-01-29 16:45:00,16,,
1548798461,2019-01-29 16:47:00,16,,
1548798578,2019-01-29 16:49:00,16,,
1548798695,2019-01-29 16:51:00,16,,
1548798812,2019-01-29 16:53:00,16,,
1548798929,2019-01-29 16:55:00,16,,
1548799046,2019-01-29 16:57:00,16,,
1548799163,2019-01-29 16:59:00,16,,
1548799280,2019-01-29 17:01:00,16,,
1548800425,2019-01-29 17:20:00,16,,
1548800542,2019-01-29 17:22:00,16,,
1548800660,2019-01-29 17:24:00,16,,
1548801153,2019-01-29 17:32:00,16,,
1548801270,2019-01-29 17:34:00,16,,
1548801387,2019-01-29 17:36:00,16,,
1548801504,2019-01-29 17:38:00,16,,
1548801621,2019-01-29 17:40:00,16,,
1548801738,2019-01-29 17:42:00,16,,
1548801855,2019-01-29 17:44:00,16,,
1548801973,2019-01-29 17:46:00,16,,
1548802089,2019-01-29 17:48:00,16,,
1548802207,2019-01-29 17:50:00,16,,
1548802323,2019-01-29 17:52:00,16,,
1548802440,2019-01-29 17:54:00,16,,
1548802558,2019-01-29 17:55:00,16,,
1548802675,2019-01-29 17:57:00,16,,
1548802792,2019-01-29 17:59:00,16,,
1548802909,2019-01-29 18:01:00,16,,
1548803026,2019-01-29 18:03:00,16,,
1548803143,2019-01-29 18:05:00,16,,
1548803260,2019-01-29 18:07:00,16,,
1548803377,2019-01-29 18:09:00,16,,
1548803494,2019-01-29 18:11:00,16,,
1548803611,2019-01-29 18:13:00,16,,
1548803728,2019-01-29 18:15:00,16,,
1548803845,2019-01-29 18:17:00,16,,
1548803962,2019-01-29 18:19:00,16,,
1548804079,2019-01-29 18:21:00,16,,
1548804196,2019-01-29 18:23:00,16,,
1548804313,2019-01-29 18:25:00,16,,
1548804430,2019-01-29 18:27:00,16,,
1548804547,2019-01-29 18:29:00,16,,
1548804664,2019-01-29 18:31:00,16,,
1548804781,2019-01-29 18:33:00,16,,
1548804898,2019-01-29 18:34:00,16,,
1548805015,2019-01-29 18:36:00,16,,
1548805132,2019-01-29 18:38:00,16,,
1548805249,2019-01-29 18:40:00,16,,
1548805365,2019-01-29 18:42:00,16,,
1548805483,2019-01-29 18:44:00,16,,
1548805600,2019-01-29 18:46:00,16,,
1548805717,2019-01-29 18:48:00,16,,
1548805834,2019-01-29 18:50:00,16,,
1548805951,2019-01-29 18:52:00,16,,
1548806067,2019-01-29 18:54:00,16,,
1548806184,2019-01-29 18:56:00,16,,
1548806302,2019-01-29 18:58:00,16,,
1548806419,2019-01-29 19:00:00,16,,
1548806536,2019-01-29 19:02:00,16,,
1548806652,2019-01-29 19:04:00,16,,
1548806769,2019-01-29 19:06:00,16,,
1548806886,2019-01-29 19:08:00,16,,
1548807003,2019-01-29 19:10:00,16,,
1548807120,2019-01-29 19:12:00,16,,
1548807237,2019-01-29 19:13:00,16,,
1548807354,2019-01-29 19:15:00,16,,
1548807471,2019-01-29 19:17:00,16,,
1548807588,2019-01-29 19:19:00,16,,
1548807705,2019-01-29 19:21:00,16,,
1548807822,2019-01-29 19:23:00,16,,
1548807939,2019-01-29 19:25:00,16,,
1548808056,2019-01-29 19:27:00,16,,
1548808172,2019-01-29 19:29:00,16,,
1548808289,2019-01-29 19:31:00,16,,
1548808406,2019-01-29 19:33:00,16,,
1548808523,2019-01-29 19:35:00,16,,
1548808640,2019-01-29 19:37:00,16,,
1548808757,2019-01-29 19:39:00,16,,
1548811059,2019-01-29 20:17:00,16,,
1548811176,2019-01-29 20:19:00,16,,
1548811294,2019-01-29 20:21:00,16,,
1548811410,2019-01-29 20:23:00,16,,
1548811528,2019-01-29 20:25:00,16,,
